Lead Owner,Interest Level,Lead Location(Auto),Creation Source,Marketing Source,is_india_location,days_since_next_activity,next_activity_hour,Days_Since_Update,Update_Hour,Update_DayOfWeek,hour_of_day,day_of_week,is_student,creation_source_encoded
1,1,Unknown,0,42,0,382.0,0.0,910,0,0,7,1,0,0
17,0,Unknown,0,22,0,-1.0,-1.0,972,9,1,17,6,0,0
20,1,Unknown,0,42,0,13.0,10.0,977,13,3,5,2,0,0
2,1,IN,0,22,0,4.0,0.0,847,11,0,10,4,0,0
18,0,Unknown,0,6,0,-1.0,-1.0,1026,14,3,23,1,0,0
11,0,Unknown,0,10,0,-1.0,-1.0,819,15,0,0,6,0,0
21,0,IN,0,22,0,65.0,0.0,1081,11,4,20,5,0,0
20,0,Unknown,0,42,0,18.0,12.0,1034,16,2,9,6,0,0
4,1,Unknown,0,13,0,19.0,0.0,1166,15,3,1,5,0,0
21,0,IN,0,42,0,-1.0,-1.0,999,14,2,10,2,0,0
19,0,Unknown,0,42,0,-1.0,-1.0,1008,17,0,21,6,0,0
15,0,Unknown,0,22,0,-1.0,-1.0,1078,11,0,21,2,0,0
16,1,Unknown,2,35,0,-1.0,-1.0,1275,14,6,13,4,0,2
17,0,Unknown,0,13,0,1.0,0.0,1086,10,6,21,4,0,0
12,1,Unknown,0,42,0,0.0,0.0,1033,13,3,20,2,0,0
19,1,GB,0,42,0,43.0,0.0,826,15,0,19,5,0,0
18,0,Unknown,0,13,0,-1.0,-1.0,1020,14,2,14,1,0,0
21,1,IN,0,19,0,1.0,13.0,1081,11,4,11,4,0,0
20,0,Unknown,0,42,0,-1.0,-1.0,1004,15,4,0,4,0,0
11,1,Unknown,0,42,0,63.0,0.0,819,15,0,12,3,0,0
17,1,Unknown,0,19,0,3.0,0.0,1072,18,6,23,2,0,0
15,0,Unknown,0,13,0,-1.0,-1.0,1035,9,1,18,6,0,0
20,0,IN,0,16,0,-1.0,-1.0,1054,18,3,23,6,0,0
11,0,Unknown,0,42,0,9.0,0.0,819,15,0,13,5,1,0
4,0,Unknown,0,19,0,1.0,0.0,1143,15,5,1,5,0,0
2,1,IN,0,19,0,26.0,0.0,1037,10,6,1,4,0,0
19,1,Unknown,0,42,0,-1.0,-1.0,987,14,0,13,1,0,0
19,1,Unknown,0,42,0,-1.0,-1.0,1076,13,2,20,5,0,0
4,1,Unknown,0,19,0,3.0,0.0,1203,16,1,14,6,0,0
1,1,Unknown,0,42,0,24.0,15.0,891,13,5,11,4,0,0
20,1,GB,0,42,0,-1.0,-1.0,797,21,0,17,5,0,0
18,0,Unknown,0,42,0,-1.0,-1.0,1100,17,6,8,3,0,0
21,0,IN,0,19,0,7.0,0.0,1081,11,4,15,1,0,0
2,0,IN,0,22,0,3.0,0.0,895,14,1,16,0,0,0
18,0,Unknown,0,6,0,-1.0,-1.0,986,14,1,18,0,0,0
17,0,Unknown,0,19,0,1.0,0.0,1079,18,6,20,4,0,0
17,0,Unknown,0,19,0,0.0,0.0,1020,11,2,19,1,0,0
19,1,Unknown,0,42,0,0.0,0.0,968,17,5,9,2,0,0
18,0,Unknown,0,6,0,-1.0,-1.0,1198,13,6,2,5,0,0
18,1,Unknown,0,13,0,6.0,17.0,1129,14,5,0,6,1,0
2,1,IN,0,13,0,4.0,0.0,1001,12,0,22,6,0,0
19,0,Unknown,0,42,0,0.0,0.0,1158,15,4,15,2,0,0
20,1,Unknown,0,42,0,-1.0,-1.0,929,11,2,21,6,0,0
18,0,Unknown,0,42,0,-1.0,-1.0,800,12,5,9,4,0,0
2,1,Unknown,0,13,0,-1.0,-1.0,1291,19,3,21,2,0,0
21,0,IN,0,5,0,-1.0,-1.0,865,16,3,16,2,0,0
19,1,Unknown,0,42,0,106.0,0.0,950,12,2,21,0,0,0
18,0,Unknown,0,6,0,-1.0,-1.0,1002,17,6,13,5,0,0
18,1,Unknown,0,6,0,-1.0,-1.0,927,14,4,16,2,0,0
19,1,Unknown,0,42,0,3.0,0.0,1077,9,1,9,2,0,0
18,1,Unknown,0,42,0,-1.0,-1.0,841,18,5,12,1,0,0
4,1,Unknown,0,13,0,21.0,0.0,928,15,3,5,2,0,0
12,1,Unknown,0,42,0,-1.0,-1.0,1236,22,2,22,2,0,0
16,1,AU,1,42,0,-1.0,-1.0,1269,4,5,6,4,0,1
19,0,Unknown,2,0,0,-1.0,-1.0,1199,20,4,13,3,0,2
2,0,Unknown,0,19,0,-1.0,-1.0,1203,14,1,4,3,0,0
18,0,Unknown,0,22,0,-1.0,-1.0,1063,15,1,13,6,0,0
16,1,Unknown,2,42,0,-1.0,-1.0,1215,16,3,16,5,0,2
19,0,Unknown,0,22,0,0.0,0.0,1128,17,6,22,5,0,0
19,0,Unknown,0,42,0,-1.0,-1.0,1079,10,6,8,4,0,0
19,1,Unknown,0,42,0,139.0,0.0,950,12,2,19,2,0,0
15,0,Unknown,0,0,0,-1.0,-1.0,1037,15,6,8,3,0,0
4,0,Unknown,0,4,0,7.0,0.0,1125,13,2,1,1,0,0
19,0,Unknown,0,0,0,0.0,0.0,1225,10,0,22,6,0,0
5,1,Unknown,0,4,0,1.0,0.0,805,18,6,11,3,0,0
19,1,Unknown,0,42,0,0.0,0.0,870,15,5,10,0,0,0
4,0,Unknown,0,42,0,-1.0,-1.0,838,15,2,19,0,1,0
14,0,Unknown,0,7,0,75.0,0.0,1043,15,0,23,5,0,0
19,0,Unknown,0,19,0,-1.0,0.0,1145,15,3,1,3,0,0
4,0,Unknown,0,4,0,-1.0,-1.0,1071,12,0,12,4,0,0
19,1,Unknown,0,42,0,6.0,0.0,988,11,6,14,5,0,0
2,1,IN,0,10,0,-1.0,-1.0,1136,13,5,21,3,0,0
18,0,Unknown,0,6,0,-1.0,-1.0,1054,14,3,10,1,0,0
2,1,India,2,16,1,5.0,13.0,1252,16,1,15,2,0,2
19,1,Unknown,0,42,0,0.0,0.0,976,15,4,16,3,0,0
2,0,Unknown,0,10,0,-1.0,-1.0,1287,17,1,10,1,0,0
2,0,IN,0,19,0,-1.0,-1.0,1102,17,4,15,4,0,0
18,1,Unknown,0,42,0,7.0,21.0,941,18,4,20,2,0,0
18,0,Unknown,0,42,0,-1.0,-1.0,875,18,0,13,0,0,0
2,1,IN,0,19,0,21.0,0.0,941,10,4,16,0,0,0
19,0,Unknown,0,22,0,-1.0,-1.0,1105,11,1,12,0,0,0
2,1,Unknown,0,13,0,-1.0,-1.0,1232,12,0,10,3,0,0
2,0,IN,0,4,0,4.0,0.0,906,14,4,12,3,0,0
12,1,Unknown,0,42,0,0.0,0.0,1054,23,2,22,1,0,0
19,0,Unknown,0,42,0,-1.0,-1.0,1095,14,4,22,3,1,0
19,0,Unknown,0,42,0,1.0,0.0,1090,12,2,12,4,0,0
18,1,Unknown,0,6,0,12.0,10.0,1134,17,0,17,1,0,0
17,1,Unknown,0,22,0,-1.0,-1.0,1133,19,0,7,2,0,0
5,0,india,0,42,1,-1.0,0.0,904,17,6,9,4,0,0
4,1,Unknown,0,19,0,-1.0,-1.0,1150,20,4,14,3,0,0
15,0,Unknown,0,6,0,-1.0,-1.0,1043,12,0,7,2,0,0
15,1,Unknown,0,19,0,-1.0,-1.0,1066,15,5,10,4,0,0
2,0,GH,0,42,0,-1.0,-1.0,1095,19,3,21,0,0,0
4,0,Unknown,0,19,0,-1.0,-1.0,939,13,6,11,4,0,0
9,0,IN,0,42,0,-1.0,-1.0,814,15,5,22,2,0,0
11,1,Unknown,0,34,0,355.0,0.0,819,15,0,7,2,0,0
21,0,IN,0,10,0,-1.0,-1.0,1031,17,5,7,6,0,0
17,0,Unknown,0,13,0,1.0,0.0,1135,12,6,22,4,0,0
19,0,Unknown,0,42,0,-1.0,-1.0,1153,15,2,10,2,1,0
20,1,Saudi Arabia,0,42,0,2.0,17.0,819,13,0,19,5,1,0
4,0,Unknown,0,0,0,0.0,0.0,1278,12,3,8,3,0,0
18,0,Unknown,0,10,0,-1.0,-1.0,1041,18,2,22,1,0,0
12,1,Unknown,0,42,0,-1.0,0.0,1047,22,2,3,1,0,0
19,1,Unknown,0,42,0,0.0,0.0,857,15,4,18,6,1,0
18,1,Unknown,0,6,0,-1.0,-1.0,1063,18,1,2,5,0,0
1,0,Unknown,2,13,0,-1.0,-1.0,1292,21,2,21,2,0,2
15,0,Unknown,0,35,0,-1.0,-1.0,1068,11,3,8,1,0,0
4,0,Unknown,0,10,0,-1.0,-1.0,1259,12,1,17,0,0,0
2,1,IN,0,13,0,4.0,0.0,1092,15,0,10,4,0,0
16,1,Unknown,2,42,0,-1.0,-1.0,1329,15,1,21,4,0,2
4,0,Unknown,0,0,0,-1.0,-1.0,1258,17,2,21,6,0,0
21,0,in,0,19,0,-1.0,0.0,1081,11,4,2,5,0,0
18,1,Unknown,0,6,0,-1.0,-1.0,1203,17,1,8,2,0,0
1,0,Unknown,0,42,0,-1.0,0.0,1167,12,2,6,2,0,0
18,0,Unknown,0,6,0,-1.0,-1.0,1048,12,2,15,0,0,0
19,1,Unknown,0,42,0,2.0,0.0,920,11,4,11,2,0,0
17,1,Unknown,0,42,0,6.0,12.0,987,10,0,0,6,0,0
18,0,Unknown,0,6,0,-1.0,-1.0,1041,14,2,22,0,0,0
4,0,Unknown,0,10,0,-1.0,-1.0,1003,16,5,9,0,0,0
10,1,Unknown,2,19,0,-1.0,-1.0,812,17,0,15,0,0,2
2,0,Unknown,0,0,0,-1.0,-1.0,1212,15,6,23,5,0,0
17,0,Unknown,0,19,0,1.0,0.0,1122,12,5,13,3,0,0
20,0,IN,0,19,0,52.0,12.0,1048,15,2,12,6,0,0
2,0,Unknown,0,0,0,-1.0,-1.0,1311,10,5,23,4,0,0
4,1,GB,0,4,0,13.0,0.0,831,22,1,12,1,0,0
2,0,Unknown,0,13,0,-1.0,-1.0,1294,11,1,23,0,0,0
20,0,India,0,42,1,-1.0,-1.0,863,9,5,9,1,1,0
16,1,India,1,10,1,-1.0,-1.0,1320,18,3,15,0,0,1
4,0,Unknown,0,0,0,-1.0,-1.0,1164,18,5,9,0,0,0
2,0,Unknown,0,13,0,-1.0,-1.0,1275,11,6,21,5,0,0
4,0,Unknown,0,10,0,-1.0,-1.0,1049,13,1,11,4,0,0
4,1,Unknown,0,19,0,2.0,0.0,1139,12,2,12,1,0,0
4,0,Unknown,0,4,0,-1.0,-1.0,1087,13,5,17,3,0,0
17,0,Unknown,0,13,0,-1.0,-1.0,1085,12,0,7,5,0,0
12,0,Unknown,0,42,0,-1.0,-1.0,1275,0,6,21,5,0,0
16,0,Unknown,0,10,0,-1.0,-1.0,888,9,1,16,6,0,0
20,1,Unknown,0,42,0,-1.0,-1.0,971,20,1,14,0,0,0
18,1,Unknown,0,6,0,-1.0,-1.0,1096,9,3,6,2,0,0
2,0,Unknown,0,19,0,-1.0,-1.0,1219,19,5,18,5,0,0
21,0,IN,0,13,0,-1.0,-1.0,1019,18,3,2,3,0,0
1,1,Unknown,0,42,0,-1.0,-1.0,1165,20,3,19,3,0,0
2,0,IN,0,13,0,24.0,0.0,930,10,1,8,0,0,0
4,1,Unknown,0,22,0,4.0,0.0,1012,10,3,0,2,0,0
17,0,Unknown,0,13,0,2.0,0.0,1071,9,0,22,4,0,0
5,0,india,0,42,1,11.0,15.0,901,14,2,16,1,0,0
18,0,Unknown,0,6,0,-1.0,-1.0,1145,10,3,11,2,0,0
19,0,Unknown,0,22,0,-1.0,-1.0,1098,16,1,19,6,0,0
20,0,Unknown,0,42,0,-1.0,-1.0,927,12,4,23,0,1,0
2,0,IN,0,4,0,2.0,0.0,798,13,0,12,6,0,0
1,1,Unknown,0,42,0,-1.0,-1.0,919,22,4,5,4,1,0
10,0,Unknown,0,0,0,-1.0,-1.0,812,17,0,8,3,0,0
17,0,Unknown,0,19,0,-1.0,0.0,1160,19,1,7,1,0,0
11,0,Unknown,0,42,0,-1.0,-1.0,819,15,0,9,3,1,0
2,1,Unknown,0,13,0,-1.0,-1.0,1273,17,1,20,0,0,0
17,0,Unknown,0,13,0,-1.0,-1.0,1016,10,6,0,6,0,0
18,1,Unknown,0,13,0,-1.0,-1.0,1199,15,5,2,5,0,0
18,0,Unknown,0,6,0,-1.0,-1.0,1060,12,4,10,2,0,0
2,1,IN,0,22,0,43.0,0.0,857,12,4,16,5,0,0
18,0,Unknown,0,22,0,-1.0,-1.0,1041,14,2,14,1,0,0
17,0,Unknown,0,19,0,-1.0,-1.0,1095,13,4,18,3,0,0
4,0,Unknown,0,13,0,2.0,0.0,1158,11,4,23,3,0,0
18,0,Unknown,0,10,0,-1.0,-1.0,1167,11,2,9,2,0,0
2,0,IN,0,19,0,3.0,0.0,946,14,6,12,5,0,0
21,0,IN,0,19,0,2.0,0.0,1081,11,4,11,5,1,0
18,0,Unknown,0,13,0,-1.0,-1.0,1004,14,4,23,3,0,0
0,1,Unknown,0,42,0,-1.0,0.0,853,11,1,1,6,0,0
19,1,Unknown,0,42,0,0.0,0.0,894,18,2,16,0,0,0
16,0,Unknown,2,0,0,-1.0,-1.0,1325,19,4,18,4,0,2
19,0,Unknown,0,13,0,-1.0,-1.0,1107,17,6,21,5,0,0
2,1,IN,0,19,0,3.0,16.0,1008,18,0,10,5,0,0
1,1,Unknown,0,42,0,-1.0,-1.0,817,4,2,11,1,1,0
2,1,IN,0,42,0,6.0,0.0,984,15,3,15,2,0,0
4,1,Unknown,0,13,0,1.0,19.0,1042,10,1,23,6,0,0
6,0,Unknown,0,19,0,-1.0,-1.0,797,14,1,12,3,0,0
2,0,India,2,0,1,-1.0,-1.0,1306,14,3,14,3,0,2
19,1,Unknown,0,42,0,-1.0,-1.0,1139,16,2,13,1,0,0
1,1,Unknown,0,42,0,-1.0,-1.0,1132,5,2,15,1,0,0
4,0,Unknown,0,13,0,-1.0,-1.0,833,10,0,23,0,0,0
12,1,Unknown,2,42,0,3.0,0.0,1161,23,0,3,3,1,2
21,0,IN,0,22,0,-1.0,-1.0,970,13,3,18,2,0,0
4,0,Unknown,0,19,0,39.0,0.0,923,17,1,11,3,0,0
4,1,Unknown,0,22,0,7.0,0.0,920,12,4,12,3,0,0
1,0,india,0,13,1,3.0,0.0,964,19,1,2,1,0,0
4,0,Unknown,0,19,0,-1.0,-1.0,1253,12,0,13,5,1,0
2,1,India,2,13,1,126.0,12.0,1167,19,1,15,5,0,2
18,0,Unknown,0,22,0,-1.0,-1.0,1104,15,2,16,1,0,0
1,0,india,0,42,1,2.0,18.0,964,19,1,1,3,0,0
5,0,india,0,42,1,2.0,14.0,956,16,3,22,3,0,0
16,1,India,1,42,1,-1.0,-1.0,1316,19,6,19,5,0,1
19,0,Unknown,0,42,0,-1.0,-1.0,1131,12,3,13,2,0,0
18,0,Unknown,0,13,0,-1.0,-1.0,1019,17,3,23,2,0,0
1,0,Unknown,2,0,0,-1.0,-1.0,1342,17,2,17,2,0,2
17,0,Unknown,0,19,0,-1.0,-1.0,1166,16,3,8,3,0,0
20,1,Unknown,0,42,0,13.0,13.0,943,9,2,11,0,1,0
1,0,india,0,4,1,16.0,0.0,964,19,1,12,6,0,0
19,1,Unknown,0,22,0,-1.0,-1.0,1116,11,4,10,3,0,0
4,0,Unknown,0,4,0,11.0,0.0,832,18,1,21,3,0,0
18,0,Unknown,0,6,0,-1.0,-1.0,1205,23,5,1,4,0,0
19,0,Unknown,0,42,0,-1.0,-1.0,1098,16,1,14,0,1,0
21,0,IN,0,22,0,-1.0,-1.0,969,13,4,7,3,0,0
15,1,Unknown,2,13,0,-1.0,-1.0,1033,16,3,15,3,0,2
4,1,Unknown,0,13,0,0.0,0.0,1251,14,2,12,2,0,0
18,1,Unknown,0,13,0,0.0,18.0,1201,11,3,1,0,0,0
19,1,Unknown,0,42,0,0.0,0.0,1089,16,3,7,5,0,0
19,0,Unknown,0,42,0,2.0,0.0,1096,14,3,20,0,1,0
18,0,Unknown,0,13,0,-1.0,-1.0,1019,17,3,23,2,0,0
4,0,Unknown,0,4,0,8.0,0.0,936,18,2,23,0,0,0
1,0,Unknown,2,42,0,-1.0,-1.0,1259,20,0,10,0,0,2
18,0,Unknown,0,42,0,-1.0,-1.0,849,13,5,17,3,0,0
17,1,Unknown,0,19,0,4.0,0.0,1094,17,5,17,0,0,0
6,1,Unknown,0,19,0,94.0,0.0,797,13,1,10,6,0,0
2,0,India,2,0,1,-1.0,-1.0,1317,13,6,13,6,0,2
19,1,Unknown,0,42,0,1.0,0.0,960,13,6,11,4,0,0
2,0,Unknown,0,10,0,-1.0,-1.0,1287,12,1,23,0,0,0
1,1,Unknown,0,42,0,-1.0,-1.0,1209,14,2,15,6,0,0
1,0,Unknown,0,42,0,-1.0,0.0,1069,19,1,19,0,0,0
2,0,Unknown,0,10,0,-1.0,-1.0,1289,13,6,9,6,0,0
21,0,RW,0,4,0,-1.0,-1.0,885,18,4,21,2,0,0
15,1,Unknown,0,42,0,256.0,16.0,1029,16,0,21,5,0,0
20,0,IN,0,19,0,56.0,15.0,1043,13,0,21,0,0,0
12,1,Unknown,0,42,0,13.0,0.0,1224,6,1,21,1,0,0
18,0,Unknown,0,42,0,-1.0,-1.0,849,18,5,14,5,0,0
19,1,Unknown,0,42,0,-1.0,-1.0,1074,13,4,1,2,0,0
11,0,Unknown,0,19,0,387.0,0.0,819,15,0,14,1,0,0
4,0,Unknown,0,4,0,-1.0,-1.0,1077,12,1,8,1,0,0
18,0,Unknown,0,6,0,-1.0,-1.0,895,13,1,1,6,0,0
4,0,Unknown,0,13,0,-1.0,-1.0,958,14,1,16,6,0,0
1,1,Unknown,0,42,0,-1.0,-1.0,1143,18,5,15,5,0,0
2,1,CA,0,22,0,16.0,0.0,1043,1,0,7,1,0,0
18,0,Unknown,0,42,0,-1.0,-1.0,838,19,1,11,5,0,0
2,1,IN,0,13,0,2.0,11.0,1025,15,4,22,2,0,0
1,1,Unknown,0,42,0,-1.0,-1.0,1177,19,5,7,5,0,0
18,0,Unknown,0,22,0,-1.0,-1.0,969,13,4,11,2,0,0
1,0,IN,0,19,0,7.0,0.0,893,16,3,22,2,0,0
4,0,Unknown,0,19,0,1.0,0.0,1012,16,3,11,2,0,0
4,0,Unknown,0,42,0,-1.0,-1.0,993,17,1,13,3,0,0
4,0,Unknown,0,22,0,6.0,0.0,1179,15,4,9,4,0,0
1,1,Unknown,0,42,0,-1.0,0.0,1123,8,4,17,3,1,0
17,1,Unknown,0,13,0,4.0,19.0,936,9,2,1,0,0,0
12,1,Unknown,0,42,0,4.0,0.0,1093,5,6,23,1,0,0
6,0,Unknown,0,19,0,-1.0,-1.0,797,16,1,16,2,0,0
19,1,Unknown,2,42,0,-1.0,-1.0,1161,18,0,19,6,0,2
1,1,Unknown,0,42,0,-1.0,-1.0,928,19,2,15,2,0,0
17,0,Unknown,0,22,0,-1.0,-1.0,931,12,0,22,0,0,0
21,0,IN,0,42,0,-1.0,-1.0,908,18,2,13,1,0,0
4,0,Unknown,0,22,0,1.0,0.0,985,16,2,20,1,0,0
21,0,IN,0,22,0,-1.0,-1.0,1065,14,6,15,4,0,0
4,1,Unknown,0,1,0,69.0,0.0,1077,10,1,0,1,1,0
13,1,Unknown,0,13,0,-1.0,-1.0,891,20,4,3,4,0,0
2,0,Unknown,0,13,0,-1.0,-1.0,1277,12,4,18,3,0,0
20,1,India,0,42,1,-1.0,-1.0,897,20,5,22,3,0,0
1,1,Unknown,2,42,0,-1.0,-1.0,919,22,4,5,4,0,2
4,0,Unknown,0,0,0,-1.0,-1.0,1264,15,3,9,2,0,0
4,0,Unknown,0,22,0,-1.0,-1.0,1226,19,5,21,4,0,0
4,0,Unknown,0,22,0,44.0,0.0,1080,16,5,14,2,0,0
4,0,Unknown,0,22,0,-1.0,-1.0,1075,12,3,2,2,0,0
4,0,Unknown,2,0,0,1.0,0.0,1292,16,3,16,3,0,2
2,1,IN,0,16,0,-1.0,-1.0,1072,13,6,22,4,0,0
4,0,Unknown,0,0,0,-1.0,-1.0,1077,10,1,21,0,0,0
15,0,Unknown,2,42,0,-1.0,-1.0,1069,15,2,21,0,0,2
2,0,PL,0,42,0,6.0,0.0,931,15,0,23,4,0,0
5,0,india,0,42,1,3.0,10.0,963,16,3,16,2,0,0
19,0,Unknown,0,13,0,-1.0,0.0,1146,10,2,13,1,0,0
2,0,IN,0,13,0,6.0,0.0,990,17,4,8,3,0,0
5,0,IN,0,4,0,1.0,0.0,804,11,1,8,6,0,0
19,1,Unknown,0,42,0,1.0,0.0,946,10,6,23,4,0,0
21,1,IN,0,22,0,-1.0,-1.0,1013,13,2,13,5,0,0
19,1,Unknown,0,42,0,149.0,0.0,913,19,3,23,0,0,0
14,0,Unknown,0,6,0,-1.0,-1.0,1052,14,5,17,3,0,0
4,1,Unknown,0,4,0,-1.0,-1.0,975,10,5,11,3,0,0
1,1,Unknown,2,42,0,-1.0,0.0,1335,1,2,15,1,0,2
18,0,Unknown,0,6,0,-1.0,-1.0,1020,13,2,12,1,0,0
12,1,Unknown,0,42,0,-1.0,-1.0,1292,22,2,20,2,0,0
21,0,IN,0,13,0,-1.0,-1.0,1027,13,2,20,0,0,0
18,0,Unknown,0,6,0,-1.0,-1.0,957,9,2,14,0,0,0
11,1,Unknown,0,42,0,95.0,0.0,819,15,0,12,3,0,0
17,0,Unknown,0,10,0,-1.0,0.0,1152,13,3,1,3,0,0
1,1,india,0,13,1,3.0,0.0,964,19,1,13,4,0,0
2,0,IN,0,19,0,14.0,0.0,959,9,0,22,3,0,0
4,0,Unknown,0,4,0,8.0,0.0,980,20,6,12,4,0,0
18,0,IN,0,42,0,-1.0,-1.0,803,19,1,23,6,0,0
19,1,Unknown,0,42,0,0.0,0.0,1014,10,1,15,2,1,0
14,0,IN,0,13,0,78.0,0.0,1030,13,6,19,5,0,0
4,0,Unknown,0,13,0,10.0,0.0,1038,19,4,21,0,0,0
1,1,Unknown,2,42,0,-1.0,-1.0,986,15,1,15,1,0,2
15,0,Unknown,2,0,0,-1.0,-1.0,1059,20,4,14,5,0,2
19,1,Unknown,0,42,0,0.0,0.0,1148,16,0,19,6,0,0
12,1,Unknown,0,0,0,0.0,20.0,1314,21,1,20,1,0,0
0,0,Unknown,0,42,0,-1.0,0.0,878,4,4,4,2,0,0
19,0,Unknown,0,42,0,-1.0,-1.0,1218,15,0,14,0,0,0
18,0,Unknown,0,6,0,-1.0,-1.0,920,16,4,20,3,0,0
19,1,Unknown,0,42,0,2.0,0.0,1000,17,1,16,4,0,0
4,0,Unknown,0,0,0,102.0,0.0,1213,16,5,22,1,0,0
4,0,Unknown,0,10,0,-1.0,-1.0,1332,18,4,16,4,0,0
4,1,Unknown,0,19,0,8.0,0.0,1162,16,0,23,0,0,0
4,1,Unknown,0,22,0,-1.0,-1.0,1127,19,6,17,6,0,0
21,1,in,0,42,0,2.0,0.0,1081,11,4,20,2,0,0
17,0,Unknown,0,13,0,1.0,0.0,1089,14,3,17,3,0,0
2,0,Unknown,0,22,0,-1.0,-1.0,1222,11,3,7,3,0,0
2,1,IN,0,22,0,13.0,11.0,1049,16,1,17,5,0,0
18,0,Unknown,0,6,0,-1.0,-1.0,970,14,3,11,2,0,0
19,1,GB,0,42,0,1.0,0.0,822,16,4,16,2,0,0
18,0,Unknown,0,6,0,-1.0,0.0,1221,19,3,14,3,0,0
12,1,Unknown,0,42,0,-1.0,-1.0,1262,4,5,2,3,0,0
1,1,IN,0,19,0,-1.0,-1.0,1083,12,2,15,4,0,0
18,0,Unknown,0,42,0,-1.0,-1.0,886,19,2,16,1,0,0
19,0,Unknown,0,42,0,4.0,0.0,917,11,0,11,2,1,0
4,1,Unknown,2,0,0,0.0,0.0,1278,17,3,17,3,0,2
4,0,Unknown,0,22,0,9.0,0.0,912,10,5,21,2,0,0
1,1,Unknown,2,42,0,-1.0,-1.0,982,23,4,23,4,0,2
12,1,Unknown,0,42,0,-1.0,0.0,1194,20,2,2,2,1,0
18,0,Unknown,0,10,0,-1.0,-1.0,1135,11,6,8,5,0,0
4,0,Unknown,0,19,0,7.0,0.0,1194,10,3,10,2,0,0
16,0,Unknown,0,10,0,-1.0,-1.0,1347,18,4,8,4,0,0
15,0,Unknown,0,13,0,-1.0,-1.0,1043,14,0,16,5,0,0
15,0,Unknown,0,13,0,-1.0,-1.0,1043,14,0,12,6,0,0
2,0,IN,0,13,0,52.0,0.0,983,17,4,13,5,0,0
4,0,Unknown,0,19,0,-1.0,-1.0,985,19,1,9,0,0,0
11,0,Unknown,0,42,0,-1.0,-1.0,819,15,0,23,0,1,0
2,1,Unknown,2,13,0,153.0,20.0,1136,20,4,16,5,0,2
17,1,Unknown,0,19,0,4.0,0.0,1149,13,6,10,1,1,0
10,0,Unknown,2,0,0,-1.0,-1.0,812,17,0,12,6,0,2
12,1,Unknown,0,42,0,0.0,0.0,930,17,1,23,6,0,0
11,1,Unknown,0,0,0,-1.0,-1.0,819,15,0,15,0,0,0
18,1,Unknown,0,6,0,-1.0,-1.0,1111,19,1,17,3,0,0
18,1,Unknown,0,6,0,-1.0,-1.0,1049,19,0,10,6,0,0
19,1,Unknown,0,42,0,-1.0,-1.0,1072,9,6,10,0,0,0
17,1,Unknown,0,19,0,1.0,0.0,1172,11,4,14,2,0,0
1,0,Unknown,0,42,0,-1.0,-1.0,1138,13,3,12,3,1,0
2,1,IN,0,22,0,54.0,0.0,975,16,5,17,3,0,0
12,1,Unknown,0,42,0,-1.0,-1.0,1096,6,3,21,2,0,0
19,0,Unknown,0,42,0,1.0,0.0,934,17,4,20,5,1,0
4,1,Unknown,0,10,0,18.0,0.0,1025,17,4,23,6,0,0
17,1,Unknown,0,19,0,15.0,19.0,1152,10,3,12,2,0,0
12,1,Unknown,0,42,0,35.0,0.0,913,10,4,6,2,0,0
18,1,Unknown,2,0,0,-1.0,-1.0,1258,19,1,20,0,0,2
2,1,India,2,13,1,-1.0,-1.0,1281,12,0,12,0,0,2
4,1,Unknown,0,22,0,94.0,0.0,1110,12,3,17,6,0,0
18,0,Unknown,0,6,0,-1.0,-1.0,981,16,6,20,3,0,0
19,0,Unknown,0,42,0,-1.0,-1.0,1019,12,3,0,2,0,0
19,0,Unknown,0,42,0,-1.0,-1.0,1200,13,4,9,3,0,0
20,1,India,0,42,1,34.0,10.0,842,12,5,9,0,0,0
16,1,Unknown,0,10,0,-1.0,-1.0,1265,12,2,11,1,0,0
1,0,india,0,13,1,0.0,0.0,964,19,1,19,0,0,0
1,1,Unknown,0,42,0,-1.0,-1.0,859,12,2,10,2,1,0
4,0,Unknown,2,16,0,10.0,0.0,1201,19,2,15,1,0,2
19,1,Unknown,0,42,0,4.0,0.0,1044,9,6,15,0,0,0
1,1,Unknown,0,42,0,14.0,0.0,889,5,0,15,6,1,0
5,0,india,0,42,1,1.0,16.0,963,16,3,16,4,0,0
18,0,Unknown,0,22,0,-1.0,-1.0,1124,19,2,17,4,0,0
2,0,IN,0,13,0,6.0,0.0,1054,11,3,23,0,0,0
20,1,US,0,42,0,-1.0,-1.0,802,11,3,11,1,0,0
20,0,IN,0,13,0,64.0,0.0,1054,18,3,17,3,0,0
21,0,IN,0,22,0,0.0,0.0,1081,11,4,16,6,0,0
2,0,Unknown,0,13,0,-1.0,-1.0,1275,19,5,11,5,0,0
21,0,RW,0,4,0,-1.0,-1.0,978,19,1,23,6,0,0
2,0,DE,0,6,0,-1.0,-1.0,1087,13,5,17,1,0,0
19,0,Unknown,0,19,0,3.0,0.0,1128,10,6,19,2,0,0
20,1,Unknown,0,42,0,-1.0,-1.0,932,18,6,7,4,0,0
10,1,Unknown,0,13,0,21.0,10.0,812,17,0,8,0,0,0
1,0,india,0,19,1,1.0,0.0,964,19,1,9,2,0,0
19,1,Unknown,0,42,0,0.0,0.0,848,10,6,14,4,0,0
18,1,Unknown,0,19,0,-1.0,-1.0,1199,23,4,8,6,0,0
